trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1106,False,"{'a': 0.003, 'e': 0.036334048577339996}",30,15,28.359891785198528,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.003, 'e': 0.03622520977144591}",25,8,22.902020694382244,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.003, 'e': 0.03611669699268428}",20,10,-6.452939710974661,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1109,False,"{'a': 0.003, 'e': 0.036008509264439374}",20,13,14.623886101004215,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.003, 'e': 0.03590064561302092}",25,9,28.579143289894322,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.003, 'e': 0.0357931050676553}",20,12,13.10752346530536,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.003, 'e': 0.03568588666047689}",20,0,30.125395087479035,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1113,False,"{'a': 0.003, 'e': 0.03557898942651932}",25,0,31.97045874733933,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1114,False,"{'a': 0.003, 'e': 0.03547241240370673}",20,14,11.460799426965472,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.003, 'e': 0.03536615463284522}",20,0,20.604964435927855,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1116,False,"{'a': 0.003, 'e': 0.03526021515761412}",20,11,18.407017552756173,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.003, 'e': 0.03515459302455746}",20,12,10.560505186647822,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.003, 'e': 0.035049287283075305}",25,11,23.7247026864731,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.003, 'e': 0.03494429698541527}",20,5,22.662751049402065,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.003, 'e': 0.034839621186663984}",35,4,49.23141764595696,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.003, 'e': 0.03473525894473856}",20,14,12.372326164326623,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.003, 'e': 0.034631209320378095}",20,12,12.469098995877776,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.003, 'e': 0.034527471377135265}",25,10,30.55223341031542,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.003, 'e': 0.034424044181367894}",20,10,21.374543527777917,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.003, 'e': 0.03432092680223053}",30,4,36.85446468414227,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.003, 'e': 0.03421811831166603}",25,15,19.00014811001885,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.003, 'e': 0.03411561778439732}",20,7,14.371373638643293,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.003, 'e': 0.03401342429791895}",20,12,12.339911233924369,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.003, 'e': 0.033911536932488856}",20,11,16.161184206072246,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.003, 'e': 0.033809954771120046}",20,13,10.200658414680333,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.003, 'e': 0.033708676899572396}",20,12,14.383415347898119,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.003, 'e': 0.03360770240634438}",20,6,26.39695615297355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.003, 'e': 0.03350703038266488}",25,20,9.68253542945285,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.003, 'e': 0.03340665992248499}",30,16,22.6492680465933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.003, 'e': 0.03330659012246989}",20,16,6.525818886388615,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.003, 'e': 0.03320682008199072}",25,12,8.150005057705686,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1137,False,"{'a': 0.003, 'e': 0.03310734890311644}",20,3,29.341942132811017,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.003, 'e': 0.03300817569060575}",25,3,-8.339075019108343,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1139,False,"{'a': 0.003, 'e': 0.03290929955189908}",30,8,32.82290548784434,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.003, 'e': 0.032810719597110516}",25,0,26.10045791357524,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1141,False,"{'a': 0.003, 'e': 0.03271243493901982}",25,2,35.795223486331494,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.003, 'e': 0.03261444469306436}",25,18,11.830349063209415,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.003, 'e': 0.03251674797733129}",25,0,37.95790691609811,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1144,False,"{'a': 0.003, 'e': 0.0324193439125495}",20,14,8.764807350923462,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.003, 'e': 0.03232223162208177}",20,5,21.677108149507806,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.003, 'e': 0.0322254102319168}",25,17,16.281469454092296,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.003, 'e': 0.03212887887066144}",25,14,-22.074086818293736,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1148,False,"{'a': 0.003, 'e': 0.03203263666953279}",20,3,6.348549229201542,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1149,False,"{'a': 0.003, 'e': 0.03193668276235039}",25,8,28.16166790910151,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.003, 'e': 0.03184101628552841}",30,12,34.15761845663587,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.003, 'e': 0.03174563637806794}",30,15,-12.745015994175304,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1152,False,"{'a': 0.003, 'e': 0.03165054218154915}",20,8,20.41783214834428,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.003, 'e': 0.03155573284012364}",25,20,8.496413895678863,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.003, 'e': 0.03146120750050669}",20,6,25.486534871510457,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.003, 'e': 0.0313669653119696}",20,3,29.670740296534134,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.003, 'e': 0.03127300542633206}",25,11,25.003978522838548,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.003, 'e': 0.031179326997954438}",20,12,15.463100203371166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.003, 'e': 0.03108592918373026}",20,10,19.411494607745762,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.003, 'e': 0.03099281114307856}",30,10,15.938850528465796,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1160,False,"{'a': 0.003, 'e': 0.030899972037936367}",25,0,35.276176577675486,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1161,False,"{'a': 0.003, 'e': 0.030807411032751076}",20,5,28.679272401054092,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.003, 'e': 0.03071512729447303}",25,18,14.082997105835197,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.003, 'e': 0.03062311999254796}",25,3,-10.15182065183927,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1164,False,"{'a': 0.003, 'e': 0.030531388298909546}",30,12,32.091597263477546,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.003, 'e': 0.03043993138797189}",20,12,16.925630866749135,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.003, 'e': 0.030348748436622202}",25,17,16.20740202183142,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.003, 'e': 0.030257838624213294}",25,12,21.471625211389295,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.003, 'e': 0.03016720113255626}",20,10,17.48170129024231,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.003, 'e': 0.03007683514591303}",25,11,27.09629120825523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.003, 'e': 0.029986739850989135}",25,0,37.62635308782489,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1171,False,"{'a': 0.003, 'e': 0.029896914436926308}",30,2,42.73769068158319,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.003, 'e': 0.029807358095295233}",20,15,10.59123387196204,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.003, 'e': 0.0297180700200882}",20,8,14.192902560006491,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1174,False,"{'a': 0.003, 'e': 0.029629049407711945}",25,11,23.152049636652492,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.003, 'e': 0.029540295456980357}",20,14,12.810401355855088,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.003, 'e': 0.02945180736910729}",25,19,13.829964607925387,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.003, 'e': 0.029363584347699333}",25,8,25.944409967431017,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.003, 'e': 0.02927562559874871}",20,10,17.118492318018923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.003, 'e': 0.029187930330626086}",20,14,12.86682718110908,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.003, 'e': 0.02910049775407347}",20,13,10.997598148740051,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.003, 'e': 0.029013327082197053}",30,22,15.43746856110894,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.003, 'e': 0.02892641753046022}",20,12,12.529408092742374,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.003, 'e': 0.028839768316676413}",30,18,25.18907475468588,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.003, 'e': 0.028753378661002135}",20,0,30.961352412435293,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1185,False,"{'a': 0.003, 'e': 0.02866724778592988}",20,8,15.943643160161123,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.003, 'e': 0.028581374916281203}",20,0,33.95961818046873,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1187,False,"{'a': 0.003, 'e': 0.028495759279199697}",20,16,7.469193519208352,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.003, 'e': 0.02841040010414406}",25,14,17.37887554352567,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.003, 'e': 0.02832529662288112}",25,1,35.22719690424493,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.003, 'e': 0.028240448069478983}",25,2,33.30240829029121,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.003, 'e': 0.028155853680300096}",35,26,17.452542211190913,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.003, 'e': 0.028071512693994393}",20,0,27.123674863062785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1193,False,"{'a': 0.003, 'e': 0.027987424351492405}",20,11,17.933712397252325,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.003, 'e': 0.027903587895998498}",25,5,31.441718812309947,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.003, 'e': 0.027820002572984004}",30,15,24.878368540951143,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.003, 'e': 0.027736667630180466}",35,21,24.79801798035619,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.003, 'e': 0.027653582317572808}",25,11,16.52620604335169,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.003, 'e': 0.02757074588739267}",20,0,30.27779330786258,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1199,False,"{'a': 0.003, 'e': 0.027488157594111634}",30,22,11.338948144269441,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.003, 'e': 0.027405816694434475}",25,16,19.57180720272657,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.003, 'e': 0.02732372244729256}",30,22,16.344647188528395,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.003, 'e': 0.027241874113837102}",20,6,25.625567741182106,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.003, 'e': 0.027160270957432564}",25,16,18.90079251465934,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.003, 'e': 0.027078912243649965}",30,3,45.34199537726205,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.003, 'e': 0.02699779724026034}",25,7,32.34675386120935,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.003, 'e': 0.026916925217228112}",20,14,11.454389909929173,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.003, 'e': 0.02683629544670454}",25,4,30.930478691272178,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.003, 'e': 0.026755907203021123}",25,17,14.212526876813978,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.003, 'e': 0.026675759762683132}",20,11,3.8727393527690452,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1210,False,"{'a': 0.003, 'e': 0.02659585240436307}",20,0,32.89765435488847,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1211,False,"{'a': 0.003, 'e': 0.02651618440889418}",20,12,15.678572555186587,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.003, 'e': 0.026436755059263944}",25,8,31.70582192434085,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.003, 'e': 0.02635756364060769}",20,9,19.85349545498847,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.003, 'e': 0.026278609440202112}",20,11,14.464940548976083,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.003, 'e': 0.02619989174745889}",20,0,32.849910789459166,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.003, 'e': 0.026121409853918233}",20,5,25.794088251022853,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.003, 'e': 0.02604316305324258}",30,18,18.222137695137775,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.003, 'e': 0.0259651506412102}",20,13,11.7650136950322,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.003, 'e': 0.025887371915708866}",20,0,25.388280687670456,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1220,False,"{'a': 0.003, 'e': 0.0258098261767295}",30,20,18.348855779681806,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.003, 'e': 0.02573251272635994}",20,0,26.555817890529845,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1222,False,"{'a': 0.003, 'e': 0.025655430868778615}",30,16,2.583204454233867,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1223,False,"{'a': 0.003, 'e': 0.025578579910248294}",20,9,19.050304577191156,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.003, 'e': 0.02550195915910981}",30,8,25.261027347634993,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1225,False,"{'a': 0.003, 'e': 0.025425567925775893}",25,13,23.180478133997582,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.003, 'e': 0.02534940552272493}",20,3,26.315613393629324,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.003, 'e': 0.025273471264494796}",20,0,28.08199016614539,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1228,False,"{'a': 0.003, 'e': 0.025197764467676628}",20,16,8.380095730885962,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.003, 'e': 0.02512228445090875}",20,1,19.80944561384504,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.003, 'e': 0.025047030534870507}",20,0,27.6002931521733,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1231,False,"{'a': 0.003, 'e': 0.024972002042276155}",20,14,13.276355376910542,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.003, 'e': 0.024897198297868735}",25,20,11.942076327461063,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.003, 'e': 0.02482261862841405}",20,6,24.603810922235276,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.003, 'e': 0.024748262362694576}",20,8,21.009728348961833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.003, 'e': 0.02467412883150343}",35,23,22.41507507432755,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.003, 'e': 0.024600217367638302}",25,9,29.033464231733063,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.003, 'e': 0.024526527305895537}",25,6,-10.414651522942123,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1238,False,"{'a': 0.003, 'e': 0.02445305798306408}",20,12,14.88379590613072,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.003, 'e': 0.024379808737919537}",20,5,29.042465553185995,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.003, 'e': 0.02430677891121819}",20,0,31.816000393741902,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1241,False,"{'a': 0.003, 'e': 0.024233967845691113}",25,16,17.77535444136134,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.003, 'e': 0.02416137488603824}",30,22,14.301116866477626,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.003, 'e': 0.024088999378922418}",25,8,19.741002225905895,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1244,False,"{'a': 0.003, 'e': 0.024016840672963606}",25,13,25.504521151099205,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.003, 'e': 0.023944898118732967}",20,0,15.657651084597951,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1246,False,"{'a': 0.003, 'e': 0.023873171068747034}",30,14,29.090453778360352,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.003, 'e': 0.023801658877461853}",25,17,14.120440498797256,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.003, 'e': 0.02373036090126723}",35,28,11.762655861105939,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.003, 'e': 0.0236592764984809}",20,9,18.774613083703592,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.003, 'e': 0.023588405029342768}",20,0,33.93824489573992,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1251,False,"{'a': 0.003, 'e': 0.023517745856009107}",25,19,8.745195249631076,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.003, 'e': 0.0234472983425469}",20,5,23.83044782305302,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.003, 'e': 0.023377061854928043}",20,15,7.047286142545184,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.003, 'e': 0.023307035761023685}",25,8,28.843994729562667,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.003, 'e': 0.023237219430598487}",25,13,20.99259209420716,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.003, 'e': 0.02316761223530502}",20,6,24.238580678717803,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.003, 'e': 0.02309821354867805}",25,12,24.870841891161515,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.003, 'e': 0.02302902274612894}",30,18,25.808950727448586,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.003, 'e': 0.022960039204939983}",25,17,14.135800927162165,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.003, 'e': 0.02289126230425885}",20,8,20.97511490443891,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.003, 'e': 0.02282269142509297}",25,16,19.211845836678137,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.003, 'e': 0.02275432595030398}",20,0,23.00301124073808,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1263,False,"{'a': 0.003, 'e': 0.022686165264602126}",20,16,7.236596570889572,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.003, 'e': 0.022618208754540785}",30,8,31.743732191553146,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.003, 'e': 0.022550455808510905}",25,8,29.14674137009877,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.003, 'e': 0.02248290581673553}",20,0,27.439816648669503,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1267,False,"{'a': 0.003, 'e': 0.022415558171264255}",20,14,10.6609706177653,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.003, 'e': 0.022348412265967826}",20,2,26.768750252113623,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.003, 'e': 0.02228146749653264}",25,11,25.4465161586011,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.003, 'e': 0.022214723260455337}",20,10,17.16602076203993,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.003, 'e': 0.022148178957037315}",35,15,40.33179012834665,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.003, 'e': 0.022081833987379406}",30,16,25.62783703594689,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.003, 'e': 0.02201568775437644}",20,15,8.094107016271128,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.003, 'e': 0.021949739662711874}",20,2,30.782107223643383,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.003, 'e': 0.021883989118852424}",30,0,29.13800370328896,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
1276,False,"{'a': 0.003, 'e': 0.021818435531042762}",30,11,36.31713008416457,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.003, 'e': 0.021753078309300157}",25,8,27.940439675289188,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.003, 'e': 0.021687916865409173}",20,9,11.908002676406484,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.003, 'e': 0.021622950612916365}",20,9,21.263526033382377,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.003, 'e': 0.021558178967125027}",30,19,20.22648076425282,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.003, 'e': 0.021493601345089923}",25,15,9.17172146439894,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1282,False,"{'a': 0.003, 'e': 0.021429217165611993}",20,13,14.413191379070707,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.003, 'e': 0.021365025849233204}",20,0,28.43904697038895,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1284,False,"{'a': 0.003, 'e': 0.02130102681823127}",20,12,16.8207973634349,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.003, 'e': 0.021237219496614494}",20,10,18.471249317232363,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.003, 'e': 0.02117360331011653}",20,0,29.739941543553105,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1287,False,"{'a': 0.003, 'e': 0.021110177686191275}",20,12,13.946567626140666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.003, 'e': 0.02104694205400769}",20,16,5.6845971804714885,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
